#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
1	50	147.0	289.5	199.0	198.9	786.8	808.9	787.8	793.8	17.5	34.5	24.0	24.0	
1	51	146.5	285.9	196.6	191.9	769.4	794.8	772.5	782.1	17.8	34.6	24.2	23.3	
1	52	149.3	285.5	193.1	181.4	761.2	782.4	762.0	768.0	18.4	35.2	24.0	22.4	
1	53	144.6	278.7	185.1	188.9	747.9	772.5	750.5	756.8	18.1	34.7	23.3	23.8	
1	54	158.6	298.1	206.8	202.9	770.8	804.4	790.4	784.9	18.1	34.7	23.6	23.6	
1	55	242.1	520.8	315.3	298.3	1369.8	1362.9	1369.0	1363.0	17.7	37.8	22.9	21.7	
1	56	235.3	490.5	283.2	296.3	1292.4	1288.5	1290.1	1290.5	18.1	37.7	21.5	22.7	
1	57	215.9	504.7	284.6	278.5	1269.6	1264.2	1266.7	1264.9	16.8	39.5	22.0	21.7	
1	58	197.3	484.8	293.5	277.3	1241.9	1234.3	1239.0	1236.7	15.7	38.9	23.3	22.1	
1	59	219.6	425.1	283.7	294.8	1212.3	1202.3	1210.7	1208.1	17.9	35.0	23.0	24.1	
1	60	216.1	424.1	289.6	279.0	1194.0	1188.5	1196.8	1195.2	17.9	35.3	23.8	23.0	
1	61	218.6	384.6	270.4	310.8	1170.9	1164.2	1169.0	1172.4	18.4	32.7	22.8	26.1	
1	62	215.5	385.6	267.7	300.7	1156.0	1148.2	1156.8	1153.6	18.3	33.2	22.7	25.7	
1	63	217.5	387.0	266.1	289.3	1142.6	1136.0	1147.2	1144.9	18.7	33.7	22.7	24.9	
1	64	217.9	382.3	270.4	270.2	1125.2	1119.5	1126.4	1124.4	19.1	33.7	23.5	23.6	
1	65	218.0	367.4	276.7	265.6	1109.7	1104.4	1113.1	1111.5	19.3	32.8	24.3	23.5	
1	66	219.2	363.0	277.5	257.5	1099.9	1091.9	1100.1	1103.3	19.6	32.8	24.6	22.9	
1	67	219.3	354.5	268.0	255.9	1083.3	1072.2	1079.2	1079.6	19.9	32.6	24.2	23.2	
1	68	216.2	351.6	267.5	252.2	1075.0	1061.9	1067.7	1068.5	19.7	32.7	24.5	23.1	
1	69	210.9	345.7	265.1	249.3	1055.1	1047.1	1051.2	1053.5	19.6	32.5	24.6	23.2	
